fold,max_depth,nrounds,alpha,gamma,eta,train_f2_score,val_f2_score,f2_score_diff,train_auc,val_auc,auc_diff,train_gain,val_gain,gain_diff,val_tp,val_fp,val_tn,val_fn
1,2,40,5,0,0.7,0.247420710737486,0.213856928464232,0.0335637822732536,0.805222273296145,0.764387346564303,0.0408349267318429,25062500,5012500,20050000,171,2659,44120,121
1,2,40,5,0,1,0.251874639492405,0.214630429260859,0.0372442102315468,0.80936360559893,0.761593313883088,0.0477702917158419,25636250,4988750,20647500,169,2600,44179,123
1,2,40,5,5,0.3,0.226749818357956,0.217805284456082,0.00894453390187397,0.790986018688968,0.78289377741505,0.00809224127391828,22645000,5358750,17286250,183,2850,43929,109
1,2,40,5,5,0.5,0.239549231931503,0.223380491437081,0.0161687404944223,0.79784387183693,0.779563157218129,0.0182807146188011,24035000,5423750,18611250,180,2681,44098,112
1,2,40,5,5,0.7,0.238287309959665,0.211730348016549,0.0265569619431158,0.800241884797972,0.768369968727918,0.031871916070054,24096250,5023750,19072500,174,2767,44012,118
1,2,40,5,5,1,0.243416827231856,0.210179792352494,0.0332370348793618,0.79739066499651,0.756295999229253,0.0410946657672571,24277500,4823750,19453750,166,2615,44164,126
1,2,40,5,10,0.3,0.224065138721351,0.213929165676254,0.0101359730450971,0.788230474794089,0.777660594102201,0.0105698806918879,22265000,5201250,17063750,180,2859,43920,112
1,2,40,5,10,0.5,0.228192859771807,0.214096704354102,0.0140961554177056,0.78940408780916,0.774748987295845,0.0146551005133152,22662500,5163750,17498750,178,2811,43968,114
1,2,40,5,10,0.7,0.23123198395789,0.213706705969049,0.0175252779888401,0.787738782537587,0.768776133887498,0.0189626486500885,22792500,5071250,17721250,174,2729,44050,118
1,2,40,5,10,1,0.235224352638861,0.217845030002609,0.0173793226362526,0.779487630125639,0.75925888914561,0.0202287409800294,22568750,5018750,17550000,167,2498,44281,125
1,2,40,10,0,0.3,0.223627940128296,0.211794991809033,0.011832948319263,0.791853946953727,0.778678166675305,0.0131757802784213,22445000,5168750,17276250,181,2924,43855,111
1,2,40,10,0,0.5,0.237724327018943,0.217284556837712,0.0204397701812314,0.798267147355355,0.7739238087457,0.0243433386096557,23930000,5218750,18711250,177,2728,44051,115
1,2,40,10,0,0.7,0.246682983382713,0.224690734662964,0.0219922487197489,0.800954274512158,0.776843944434732,0.024110330077426,24732500,5408750,19323750,178,2615,44164,114
1,2,40,10,0,1,0.253510140405616,0.213937996413016,0.0395721439926006,0.807364281141295,0.758510690167435,0.0488535909738597,25610000,4931250,20678750,167,2568,44211,125
1,2,40,10,5,0.3,0.222275050517057,0.212716222533894,0.00955882798316257,0.789726896762265,0.780347741215104,0.00937915554716073,22207500,5212500,16995000,182,2928,43851,110
1,2,40,10,5,0.5,0.231078158789002,0.21371649360058,0.0173616651884226,0.791439747148391,0.773196986881187,0.0182427602672038,23008750,5133750,17875000,177,2796,43983,115
1,2,40,10,5,0.7,0.236718699813709,0.221406882591093,0.0153118172226154,0.78835284020632,0.771771089474348,0.0165817507319712,23231250,5270000,17961250,175,2609,44170,117
1,2,40,10,5,1,0.23892736862172,0.219287316222278,0.0196400523994418,0.794359889292315,0.772842104831608,0.0215177844607065,23768750,5243750,18525000,176,2669,44110,116
1,2,40,10,10,0.3,0.218009478672986,0.208236389018148,0.00977308965483778,0.784413548330655,0.77496491810662,0.00944863022403419,21540000,5037500,16502500,179,2951,43828,113
1,2,40,10,10,0.5,0.220067804674954,0.207604385351061,0.0124634193238926,0.786315599995461,0.773359474907808,0.0129561250876534,21823750,5001250,16822500,178,2941,43838,114
1,2,40,10,10,0.7,0.224275227074779,0.213362594489149,0.0109126325856302,0.780105988863343,0.770178494506521,0.00992749435682172,21797500,5083750,16713750,175,2758,44021,117
1,2,40,10,10,1,0.231097794211399,0.212311557788945,0.018786236422454,0.782865801797957,0.761133705939353,0.021732095858604,22482500,4935000,17547500,169,2643,44136,123
1,3,40,0,0,0.3,0.24522824139848,0.217338217338217,0.0278900240602631,0.811243758416826,0.775411677819371,0.0358320805974555,25303750,5241250,20062500,178,2749,44030,114
1,3,40,0,0,0.5,0.267216756585211,0.214090117002738,0.0531266395824726,0.833079681603761,0.765907281308467,0.0671724002952938,28246250,5038750,23207500,172,2677,44102,120
1,3,40,0,0,0.7,0.279568519818727,0.204465629703964,0.0751028901147634,0.847960478849905,0.750731470654641,0.0972290081952648,30056250,4627500,25428750,163,2655,44124,129
1,3,40,0,0,1,0.29262252346194,0.196717040125065,0.0959054833368744,0.858300180022615,0.731637169178185,0.12666301084443,31560000,4212500,27347500,151,2519,44260,141
1,3,40,0,5,0.3,0.242050015436863,0.221650746999755,0.0203992684371082,0.806920182043202,0.780708992473206,0.0262111895699956,24796250,5406250,19390000,181,2734,44045,111
1,3,40,0,5,0.5,0.264771638454168,0.21596362717858,0.0488080112755876,0.827747090464109,0.764804200280714,0.0629428901833955,27721250,5061250,22660000,171,2620,44159,121
1,3,40,0,5,0.7,0.277601723919381,0.211548033847685,0.066053690071696,0.847663869812682,0.762450558103727,0.085213311708955,29917500,4937500,24980000,170,2680,44099,122
1,3,40,0,5,1,0.286855241264559,0.192662971760359,0.0941922695042002,0.843645440555749,0.723545821843135,0.120099618712615,30158750,4023750,26135000,146,2475,44304,146
1,3,40,0,10,0.3,0.241930429332498,0.224815724815725,0.0171147045167729,0.802392446737209,0.784293978359919,0.0180984683772905,24496250,5522500,18973750,183,2719,44060,109
1,3,40,0,10,0.5,0.239623720841543,0.224334600760456,0.0152891200810869,0.795232086596808,0.775291944020075,0.0199401425767329,23873750,5378750,18495000,177,2600,44179,115
1,3,40,0,10,0.7,0.247156744392909,0.210986267166042,0.0361704772268669,0.80555415796234,0.760866492018576,0.0446876659437639,25066250,4903750,20162500,169,2668,44111,123
1,3,40,0,10,1,0.250097949588612,0.19559585492228,0.054502094666332,0.801520771051719,0.731402020927901,0.070118750123818,24997500,4185000,20812500,151,2541,44238,141
1,3,40,5,0,0.3,0.243428069515026,0.219405168210629,0.0240229013043971,0.804158218574102,0.778782892569462,0.0253753260046405,24716250,5332500,19383750,180,2754,44025,112
1,3,40,5,0,0.5,0.263610863190106,0.217228464419476,0.0463823987706302,0.826802745015427,0.769481578638348,0.0573211663770791,27582500,5153750,22428750,174,2663,44116,118
1,3,40,5,0,0.7,0.274798502252967,0.204897551224388,0.0699009510285791,0.843412441583247,0.752283471069298,0.0911289705139495,29443750,4657500,24786250,164,2670,44109,128
1,3,40,5,0,1,0.289332108647159,0.203790238836968,0.0855418698101914,0.851680670154132,0.741825633326276,0.109855036827856,30887500,4495000,26392500,157,2527,44252,135
1,3,40,5,5,0.3,0.240727870095407,0.221723966118585,0.0190039039768216,0.798426938931044,0.776277450922686,0.0221494880083576,24156250,5342500,18813750,178,2668,44111,114
1,3,40,5,5,0.5,0.243992379079344,0.217914760414158,0.0260776186651852,0.811024641830769,0.779960793495032,0.0310638483357372,25201250,5318750,19882500,181,2804,43975,111
1,3,40,5,5,0.7,0.258287380363821,0.220828105395232,0.0374592749685887,0.821390526904742,0.773141384422878,0.0482491424818643,26868750,5278750,21590000,176,2641,44138,116
1,3,40,5,5,1,0.256171252249936,0.213554987212276,0.0426162650376594,0.814227494610852,0.758435870269618,0.0557916243412339,26245000,4922500,21322500,167,2575,44204,125
1,3,40,5,10,0.3,0.226327526972455,0.210814673654121,0.0155128533183339,0.79164711586787,0.772587739141817,0.0190593767260525,22651250,5062500,17588750,177,2853,43926,115
1,3,40,5,10,0.5,0.235792019347038,0.21771960734961,0.0180724119974276,0.789685723178076,0.768100595132988,0.0215851280450888,23248750,5143750,18105000,173,2632,44147,119
1,3,40,5,10,0.7,0.226967253176931,0.213923132704859,0.013044120472072,0.78879697133365,0.773239741108512,0.0155572302251382,22530000,5138750,17391250,177,2792,43987,115
1,3,40,5,10,1,0.234181633559688,0.212602459016393,0.0215791745432943,0.788275885388775,0.75677698428665,0.0314989011021245,23043750,4880000,18163750,166,2570,44209,126
1,3,40,10,0,0.3,0.237990442655936,0.222906403940887,0.0150840387150489,0.796067411386083,0.78095482928032,0.0151125821057622,23810000,5435000,18375000,181,2711,44068,111
1,3,40,10,0,0.5,0.257642761007499,0.214785214785215,0.0428575462222837,0.817117183813778,0.766046232547271,0.0510709512665073,26536250,5055000,21481250,172,2664,44115,120
1,3,40,10,0,0.7,0.267563912679503,0.209331651954603,0.0582322607249002,0.828945290494198,0.756124982319956,0.0728203081742427,27978750,4803750,23175000,166,2631,44148,126
1,3,40,10,0,1,0.281685554252963,0.212027756360833,0.0696577978921307,0.844058565093842,0.7551929182015,0.0888656468923426,29897500,4846250,25051250,165,2558,44221,127
1,3,40,10,5,0.3,0.234273720600037,0.21865184827253,0.0156218723275074,0.796140634797515,0.780110433290667,0.0160302015068479,23541250,5336250,18205000,181,2790,43989,111
1,3,40,10,5,0.5,0.233186057928326,0.214302913556465,0.0188831443718607,0.7963121902544,0.774791741523169,0.0215204487312309,23470000,5168750,18301250,178,2807,43972,114
1,3,40,10,5,0.7,0.240555273833671,0.219849246231156,0.0207060276025156,0.797270955723149,0.771471809883079,0.0257991458400699,24070000,5235000,18835000,175,2637,44142,117
1,3,40,10,5,1,0.256862493586455,0.202362996480643,0.0544994971058111,0.815854314466344,0.74737094446138,0.0684833700049635,26400000,4537500,21862500,161,2649,44130,131
1,3,40,10,10,0.3,0.226871844778298,0.215527506549178,0.0113443382291198,0.789894167164798,0.779469119880804,0.010425047283994,22588750,5261250,17327500,181,2850,43929,111
1,3,40,10,10,0.5,0.228487193661323,0.214337612012594,0.0141495816487291,0.789460203032418,0.77332524956316,0.0161349534692582,22688750,5148750,17540000,177,2784,43995,115
1,3,40,10,10,0.7,0.226630635057118,0.210348162475822,0.0162824725812962,0.786873004807314,0.76808137769348,0.0187916271138342,22387500,4990000,17397500,174,2794,43985,118
1,3,40,10,10,1,0.233905171868076,0.205172842576474,0.0287323292916027,0.788599753594504,0.753803405813462,0.0347963477810418,23043750,4683750,18360000,165,2688,44091,127
2,2,20,0,0,0.3,0.202170488359881,0.210329516242113,0.00815902788223166,0.765199023730553,0.776891018010365,0.0116919942798114,19066250,5111250,13955000,180,2931,43848,112
2,2,20,0,0,0.5,0.222085889570552,0.228628230616302,0.00654234104574999,0.780794345210751,0.786508669298102,0.00571432408735084,21665000,5630000,16035000,184,2672,44107,108
2,2,20,0,0,0.7,0.232892107892108,0.226873903233893,0.00601820465821473,0.791029832397409,0.781713716815326,0.00931611558208301,23120000,5523750,17596250,181,2640,44139,111
2,2,20,0,0,1,0.235603795658391,0.23098883986504,0.0046149557933505,0.783667447844506,0.777998308572486,0.0056691392720194,22857500,5543750,17313750,178,2507,44272,114
2,2,20,0,5,0.3,0.202158693115519,0.210329516242113,0.00817082312659334,0.765196351577065,0.776891018010365,0.0116946664333,19065000,5111250,13953750,180,2931,43848,112
2,2,20,0,5,0.5,0.222085889570552,0.228628230616302,0.00654234104574999,0.780794345210751,0.786508669298102,0.00571432408735084,21665000,5630000,16035000,184,2672,44107,108
2,2,20,0,5,0.7,0.232892107892108,0.226873903233893,0.00601820465821473,0.791029832397409,0.781713716815326,0.00931611558208301,23120000,5523750,17596250,181,2640,44139,111
2,2,20,0,5,1,0.235511954261954,0.230869001297017,0.00464295296493739,0.783651414923575,0.777976931458824,0.00567448346475064,22850000,5541250,17308750,178,2509,44270,114
2,2,20,0,10,0.3,0.202395347498129,0.205794435502414,0.00339908800428573,0.768897316187869,0.774419801708236,0.00552248552036716,19281250,4973750,14307500,179,3002,43777,113
2,2,20,0,10,0.5,0.220452588857459,0.227385685884692,0.00693309702723269,0.777880606626428,0.784785651974147,0.00690504534771896,21362500,5580000,15782500,183,2673,44106,109
2,2,20,0,10,0.7,0.229910294209899,0.236160487557136,0.00625019334723664,0.785630437420545,0.790873919833481,0.0052434824129366,22563750,5837500,16726250,186,2584,44195,106
2,2,20,0,10,1,0.228327007651063,0.224366706875754,0.0039603007753094,0.794641019056847,0.788661388569452,0.00597963048739447,22991250,5578750,17412500,186,2791,43988,106
2,2,20,5,0,0.3,0.206422018348624,0.21370582617001,0.00728380782138569,0.766142293911993,0.776140659358036,0.00999836544604393,19507500,5175000,14332500,179,2841,43938,113
2,2,20,5,0,0.5,0.222167518001108,0.229598203144497,0.00743068514338938,0.780069116348125,0.786690374764229,0.00662125841610417,21628750,5651250,15977500,184,2655,44124,108
2,2,20,5,0,0.7,0.230759314167848,0.235677083333333,0.00491776916548492,0.779448623090554,0.783306311783153,0.00385768869259895,22247500,5710000,16537500,181,2491,44288,111
2,2,20,5,0,1,0.237770857661866,0.23581238662866,0.00195847103320551,0.787038662308982,0.784826246527317,0.00221241578166498,23222500,5736250,17486250,182,2509,44270,110
2,2,20,5,5,0.3,0.202227094391876,0.207223894420005,0.00499680002812836,0.768129332869428,0.774740458413168,0.00661112554373999,19225000,5011250,14213750,179,2972,43807,113
2,2,20,5,5,0.5,0.222297380396015,0.231192201949513,0.00889482155349736,0.780465132698044,0.78847752342917,0.00801239073112614,21662500,5708750,15953750,185,2648,44131,107
2,2,20,5,5,0.7,0.230203765798298,0.235615725071596,0.00541195927329824,0.778603147320947,0.783295623226322,0.00469247590537536,22155000,5708750,16446250,181,2492,44287,111
2,2,20,5,5,1,0.238095238095238,0.235248245386015,0.00284699270922301,0.787094777532241,0.783231491885336,0.00386328564690508,23248750,5701250,17547500,181,2498,44281,111
2,2,20,5,10,0.3,0.203195148970905,0.208333333333333,0.00513818436242786,0.766889975269768,0.773519803260273,0.00662982799050493,19251250,5020000,14231250,178,2926,43853,114
2,2,20,5,10,0.5,0.224306171587885,0.239382239382239,0.0150760677943544,0.775286451193483,0.791440413345527,0.0161539621520445,21512500,5903750,15608750,186,2531,44248,106
2,2,20,5,10,0.7,0.232280927835052,0.243613378983408,0.0113324511483564,0.78158636189597,0.790657989022706,0.00907162712673593,22490000,5963750,16526250,185,2444,44335,107
2,2,20,5,10,1,0.236021708948631,0.228017132779038,0.00800457616959299,0.792345607180992,0.781927487951947,0.0104181192290449,23432500,5548750,17883750,181,2620,44159,111
2,2,20,10,0,0.3,0.204688593421973,0.206341804616461,0.00165321119448728,0.769051763456581,0.771615080470191,0.00256331701361057,19505000,4948750,14556250,177,2944,43835,115
2,2,20,10,0,0.5,0.221841941505912,0.233550979407333,0.0117090379014214,0.776670642715142,0.790403623332915,0.0137329806177725,21402500,5782500,15620000,186,2628,44151,106
2,2,20,10,0,0.7,0.233756970561536,0.240157480314961,0.00640050975342513,0.781848232937842,0.787073003135993,0.00522477019815093,22612500,5847500,16765000,183,2459,44320,109
2,2,20,10,0,1,0.236457719263772,0.239544732662785,0.00308701339901302,0.782693171073829,0.783969002306678,0.0012758312328498,22856250,5787500,17068750,181,2429,44350,111
2,2,20,10,5,0.3,0.200647984994032,0.203196347031963,0.00254836203793174,0.769585672535277,0.772365439122519,0.00277976658724211,19148750,4885000,14263750,178,3034,43745,114
2,2,20,10,5,0.5,0.221745350500715,0.233492342455436,0.0117469919547203,0.776651937640723,0.790392934776084,0.013740997135361,21393750,5781250,15612500,186,2629,44150,106
2,2,20,10,5,0.7,0.228700678562453,0.234813680449209,0.00611300188675593,0.78354346953141,0.787641656322194,0.00409818679078311,22345000,5762500,16582500,184,2566,44213,108
2,2,20,10,5,1,0.238421395955643,0.240473061760841,0.0020516658051985,0.786401614511477,0.787126445920149,0.0007248314086713,23227500,5853750,17373750,183,2454,44325,109
2,2,20,10,10,0.3,0.205038078500293,0.20828430218875,0.00324622368845739,0.768398682738145,0.772042622743433,0.00364394000528878,19502500,4998750,14503750,177,2904,43875,115
2,2,20,10,10,0.5,0.222764532882798,0.233114919354839,0.0103503864720404,0.776477710030349,0.788830245804595,0.0123525357742461,21463750,5750000,15713750,185,2615,44164,107
2,2,20,10,10,0.7,0.224416517055655,0.236170750189442,0.0117542331337865,0.781617906118829,0.792372477463983,0.0107545713451542,21898750,5861250,16037500,187,2604,44175,105
2,2,20,10,10,1,0.22959517882877,0.234210526315789,0.00461534748701967,0.773650001976661,0.778564802084532,0.00491480010787082,21807500,5610000,16197500,178,2454,44325,114
2,3,20,0,0,0.3,0.219836400817996,0.223735408560311,0.00389900774231539,0.782938503590386,0.785568076296968,0.00262957270658248,21607500,5520000,16087500,184,2760,44019,108
2,3,20,0,0,0.5,0.240454863096373,0.227097767513472,0.0133570955829006,0.796502972404707,0.775804994747965,0.0206979776567422,24013750,5438750,18575000,177,2552,44227,115
2,3,20,0,0,0.7,0.252068746021642,0.236923873640601,0.0151448723810416,0.811662211247277,0.786517198180778,0.0251450130664987,25802500,5782500,20020000,183,2511,44268,109
2,3,20,0,0,1,0.255413480691383,0.229899820190085,0.0255136605012986,0.813347280845894,0.779293783623198,0.0340534972226958,26136250,5543750,20592500,179,2546,44233,113
2,3,20,0,5,0.3,0.217804190662909,0.223380491437081,0.00557630077417218,0.775135751345503,0.779563157218129,0.00442740587262636,20987500,5423750,15563750,180,2681,44098,112
2,3,20,0,5,0.5,0.242107910954597,0.236160487557136,0.00594742339746132,0.801672562181561,0.790873919833481,0.0107986423480796,24462500,5837500,18625000,186,2584,44195,106
2,3,20,0,5,0.7,0.249602037567654,0.229299363057325,0.0203026745103287,0.808229537252565,0.780674767128559,0.0275547701240062,25408750,5553750,19855000,180,2577,44202,112
2,3,20,0,5,1,0.250538451792728,0.230263157894737,0.0202752938979909,0.811028373236882,0.783832210742029,0.027196162494853,25657500,5620000,20037500,182,2602,44177,110
2,3,20,0,10,0.3,0.219004745102811,0.225147637795276,0.00614289269246504,0.778702570648261,0.784358109700905,0.00565553905264404,21292500,5530000,15762500,183,2713,44066,109
2,3,20,0,10,0.5,0.23269324853229,0.229927914491673,0.00276533404061682,0.796593304004314,0.788242375178887,0.00835092882542665,23450000,5681250,17768750,185,2670,44109,107
2,3,20,0,10,0.7,0.242348572160328,0.229155877783532,0.013192694376796,0.796831647283793,0.776179094237052,0.0206525530467403,24167500,5482500,18685000,177,2517,44262,115
2,3,20,0,10,1,0.249439831290365,0.232772225144661,0.0166676061457044,0.798018083432685,0.776820407646916,0.0211976757857693,24722500,5557500,19165000,177,2457,44322,115
